0.1392463440403652, 0.006770365287104618
0.19945943398622695, 0.014815722540834075
0.3924000604110101, 0.038591245527180074
0.6615276669967731, 0.09308094919094384
0.8564448012596348, 0.16217886922754338
1.184073757346324, 0.2822448790636625
2.1879246002083637, 0.4115686050248082
3.299055497586812, 0.4782167540806824
4.715336995305137, 0.5177877990730303
5.83521979734173, 0.4391413274948397
6.655968845522228, 0.33781622905195285
7.389820518030484, 0.22675740295955
9.180048138755888, 0.0926692046686165
11.036745730732399, 0.03146632245696013
19.50808018242609, 0.002174729996895608
27.960616179584775, 0.0015233458054888516
