0.14723549002955547, 0.0037656781791812755
0.16909781831941978, 0.003503312368361544
0.18889329363903848, 0.004384424216364424
0.22611842898135223, 0.006225357655615715
0.25966757975561977, 0.008145000838112981
0.2821300211703257, 0.01016959034493814
0.31512590697791193, 0.013232711186257906
0.3617535757592394, 0.022789385845364496
0.3984059088138834, 0.03133376575105862
0.4573330957317108, 0.04198144490682376
0.5105623667290623, 0.05595461071472818
0.5699583299286066, 0.07101878101929127
0.6362320556464975, 0.08717395582051268
0.6998128124760126, 0.12299344814266872
0.8141091974952803, 0.1445249356839367
0.9079949178903286, 0.17922718692835232
1.0121981426659152, 0.2248394831393527
1.1436293530133115, 0.279153578742539
1.2574094674312772, 0.32370110703796295
1.4006540681900246, 0.38567847069884054
1.5629687027019068, 0.4094706769766714
1.8448866862173574, 0.4157018649836386
2.002964771156852, 0.43409152194034095
2.299565383792182, 0.44146618760613066
2.5665670378150507, 0.46089437589732757
2.8268924001386537, 0.46725674680970464
3.1578232145886496, 0.4681378586577074
3.6261663210941997, 0.47114850633686317
4.045773106486981, 0.4982137261046694
4.520075088460087, 0.49582182446269674
4.922220814833182, 0.4487512116198903
5.812984244585308, 0.44407235466027273
6.323469800839591, 0.41991283624729436
7.195450745847066, 0.32039529782163506
8.081202099957853, 0.20453892852718036
8.942644552081788, 0.10943788125031895
9.878991235185815, 0.051430986859845595
11.36073835000391, 0.022802504135905566
12.523134491340459, 0.011708803101747045
14.191319165331818, 0.0016536334020829102
15.636245486227338, 0.0003789728378507107
17.228290764035428, -0.0008956877263814889
20.34093569993049, -0.00011952220270672331
25.383403907567466, 0.0005516969966402607
27.967881643052834, -0.0007229635675919388
