0,5817789302970161; 0,013982979452967115
0,7032977846908371; 0,027301454047775398
0,8861870499091471; 0,045827187353125076
1,0154760423806668; 0,06503397901843844
1,17058886923052; 0,0823631306219097
1,3979843990410812; 0,11411747665512983
1,708958028744181; 0,17139259289914
2,0039123597267574; 0,2344708939186586
2,28784593732461; 0,2977407426019143
2,6731855787223373; 0,3975418049820103
2,984798653658629; 0,5527143308985893
3,112484100154514; 0,7157166631687542
3,1557161518986305; 0,9651590170767115
3,1729318779089772; 1,3651199981081716
3,197894036642503; 1,9852472827131193
3,240745939258245; 2,449372001525287
3,26025205049962; 2,8144665781842586
3,270000866201694; 2,997931403470915
3,2937980974348076; 3,1006316934527947
3,4724136677298594; 2,9534639680517416
3,7004296926841174; 2,688787662911584
3,857494605252511; 2,317847335329607
3,9208655426310832; 2,042501115883381
3,9926443630408794; 1,8368664221083844
4,0707768436301315; 1,5541586239310432
4,136187390774192; 1,3008332914569154
4,218124051143658; 1,003444901964842
4,298639915685178; 0,7500982864169656
4,353998891279449; 0,5078046805026357
4,435014920903419; 0,2838192475842236
4,4937203622930415; 0,01950475469779578
